Label,Boarding time,Boarding_station,Alighting_station,Arrival_time
4000000221931470,1150,4,11,1163
4000140112608492,1150,4,9,1160
3104920033000525209,1131,0,20,1181
4000000212178026,1135,0,7,1157
4000003900357969,1130,0,17,1176
4000140110438748,1150,4,7,1157
4000140127017116,1150,4,9,1160
4000140110266302,1144,1,2,1146
4000000211065569,1131,0,18,1179
4000000211233756,1130,0,14,1172
4000000212620935,1149,4,11,1163
4000000215646806,1131,0,17,1176
4000000214306134,1132,0,17,1176
4000003903837195,1130,0,17,1176
4000003900361680,1130,0,13,1171
4000003901018054,1130,0,17,1176
4000003916666866,1135,0,17,1176
4000003903841912,1131,0,17,1176
4000000211511574,1149,4,7,1157
4000000212750146,1144,1,20,1181
4000000215660202,1130,0,20,1181
4000000216771016,1150,4,7,1157
4000000224159738,1176,17,19,1180
4000140112722540,1149,4,12,1164
4000140129021110,1149,4,9,1160
3104920033000309539,1134,0,17,1176
4000000223987593,1149,4,7,1157
4000001850059847,1149,4,17,1176
4000140112805560,589,17,18,605
4000140110538908,566,3,18,605
4000140110585772,590,17,18,605
4000140112299495,555,0,18,605
4000000217625131,556,0,10,576
4000030111013984,590,17,18,605
4000003905898339,557,0,4,567
4000140112977551,564,2,17,590
4000000220619636,555,0,18,605
4000000227008238,564,2,17,590
4000003927331290,597,17,18,605
4000140112183168,556,0,17,590
4000000221759017,597,17,18,605
4000001520367226,599,17,18,605
4000001840777225,597,17,18,605
4000140110005865,589,17,18,605
4000140110596028,587,15,16,588
4000000216098618,567,4,7,573
4000000210533817,589,17,18,605
4000000217401772,556,0,18,605
4000000224215756,743,1,4,749
4000000212915956,748,4,9,757
4000003901029393,748,4,7,755
4000000310362922,743,1,17,771
4000000213886579,754,7,17,771
4000000220240897,731,0,17,771
4000003904077584,733,0,17,771
4000003913431214,732,0,17,771
4000140110338278,734,0,17,771
4000140110072391,778,17,18,782
3104920031320095705,1170,4,11,1183
4000000222264824,1164,1,18,1198
4000000222527138,1168,3,19,1199
4000140112083594,1170,4,11,1183
4000000217495240,1158,0,10,1181
4000000221300109,1151,0,17,1196
4000001530059810,1150,0,16,1195
4000000221659953,1159,0,9,1180
4000000223384644,1159,0,9,1180
4000000223490998,1192,14,17,1196
3104920032000859634,1151,0,17,1196
4000000310533294,1170,4,11,1183
4000003903454402,1169,4,7,1177
4000200112036706,1150,0,9,1180
4000140112957999,1196,17,20,1200
4000140129052864,1151,0,17,1196
4000000214036699,1154,0,16,1195
4000000214106348,1151,0,17,1196
4000000210056871,1151,0,17,1196
4000000215442471,1151,0,14,1192
4000000227052652,1151,0,17,1196
4000003903454425,1169,4,9,1180
4000030110221830,1152,0,19,1199
4000140112592600,1151,0,4,1170
4000000223874437,1150,0,9,1180
4000000210208386,1156,0,8,1179
4000000210504665,1151,0,20,1200
4000000214061552,1168,3,9,1180
4000000215050122,1152,0,19,1199
4000000217207453,1154,0,9,1180
4000001840622429,1164,1,7,1177
4000030110892951,1152,0,19,1199
4000001850132543,1304,4,14,1326
4000003932900040,1284,0,20,1331
4000003943804580,1286,0,17,1330
4000003930002049,1307,5,18,1330
4000140112605437,1289,0,13,1324
3104920031001343416,1284,0,19,1331
4000000211010512,1304,4,7,1311
4000003920630142,1286,0,2,1301
4000000227015050,1286,0,7,1311
4000003935155785,1307,5,8,1313
4000140112084334,1285,0,16,1328
4000000222525825,1284,0,20,1331
4000001840688300,1284,0,20,1331
4000001840765567,1285,0,17,1330
4000001840888148,1284,0,7,1311
4000003911362784,1284,0,20,1331
4000003904634857,1307,5,20,1331
4000003906824116,1284,0,17,1330
4000003927289690,1304,4,7,1311
4000000214088966,1291,0,2,1301
4000000216542764,1284,0,20,1331
4000000310973203,1307,5,17,1330
4000000212454899,1284,0,19,1331
4000000310053672,706,2,7,718
4000200112063520,711,4,10,722
4000000213877630,706,2,7,718
4000000214784998,710,3,9,721
4000001850059840,711,4,10,722
4000140112947442,713,5,7,718
4000140110013874,697,0,10,722
3104920032000372695,695,0,20,740
4000000220729847,707,2,7,718
4000000224259687,698,0,17,736
4000001830142040,707,2,7,718
3104920033000300389,710,3,7,718
4000000223339182,706,2,19,739
4000140110172846,706,2,15,734
3104920031001531762,944,0,17,983
4000003917724907,944,0,14,979
4000000212676904,945,0,17,983
4000000222155752,945,0,20,987
4000030127044472,943,0,17,983
4000140210072193,949,0,17,983
3104920031001531770,944,0,17,983
4000001512363141,946,0,16,981
4000001840442977,946,0,19,986
4000140112097301,977,13,17,983
4000000215537028,944,0,17,983
4000001510047494,948,0,20,987
4000001840901284,944,0,17,983
4000000211670513,455,1,3,459
4000000216410462,460,4,15,482
4000000220484091,457,2,15,482
4000001840445767,445,0,20,494
4000140110361536,446,0,17,490
4000001850142982,489,17,19,493
4000003916882629,450,0,20,494
4000200110012915,472,11,18,492
4000140112279175,489,17,20,494
4000000211643738,450,0,20,494
4000000217497310,470,10,12,474
4000001840465195,445,0,15,482
4000001840551228,445,0,10,471
4000000210444472,450,0,20,494
4000000215320869,471,10,19,493
4000000211522777,451,0,16,488
4000000221449255,457,2,8,468
4000001850080559,444,0,17,490
4000140112047720,489,17,19,493
4000000212858586,457,2,8,468
4000000221874512,450,0,11,472
4000000221910798,459,3,11,472
4000001840242592,455,1,19,493
4000000000630602,445,0,11,472
4000000217413596,451,0,18,492
4000001840469978,455,1,2,457
4000003926735538,445,0,20,494
4000140110329518,489,17,18,492
4000000210179154,469,9,20,494
4000140110580805,744,0,19,787
4000003941899484,747,0,16,783
4000000221616658,746,0,15,782
4000001520423198,756,4,7,767
4000001830190652,744,0,20,787
4000003944208694,749,0,17,784
4000000210496845,747,0,17,784
4000003912209965,749,0,17,784
4000000223938146,747,0,20,787
4000003905776240,579,4,14,600
4000140110292452,581,5,19,607
3104920033000362843,566,0,16,602
4000000221541432,579,4,7,586
4000001520210567,578,3,10,590
4000140120264501,579,4,9,589
4000003912124593,579,4,7,586
4000140110543573,604,17,20,608
4000140129114620,575,2,7,586
4000140210059896,603,17,20,608
4000000222242397,579,4,9,589
4000000227035380,576,2,7,586
4000003906058310,579,4,7,586
4000003944101783,575,2,9,589
4000140110538086,601,15,17,604
4000140120202643,566,0,14,600
4000001512429373,579,4,9,589
4000003942201991,576,2,9,589
4000140120031460,604,17,18,606
4000140210059968,566,0,14,600
4000001520447647,569,0,20,608
4000003944077651,575,2,9,589
4000140120201605,604,17,19,607
4000140210059081,603,17,20,608
4000150210052324,567,0,18,606
4000000006731026,582,5,12,592
4000003932105179,575,2,9,589
4000140110202774,604,17,20,608
4000003930070681,775,0,18,818
4000000217602351,789,3,19,819
4000001850187111,776,0,20,819
4000140112494488,793,5,7,797
4000140112872254,790,4,7,797
4000150210059975,786,2,20,819
4000000220021746,773,0,15,813
3104920033000375373,786,2,5,793
4000000223039649,789,3,9,800
4000030129027600,786,2,6,796
3104920032000540333,772,0,17,815
4000000214960133,773,0,15,813
4000140120214761,783,1,20,819
4000140112069381,790,4,13,811
4000030111013997,895,2,7,904
4000140129036238,885,0,18,924
4000000213876305,895,2,17,923
4000000216903002,881,0,15,920
4000000007309924,881,0,20,926
4000000222877787,887,0,15,920
4000001512356337,898,4,17,923
4000140120172752,881,0,11,909
4000000310921888,898,4,17,923
4000001512424177,898,4,17,923
4000001830257938,895,2,18,924
4000001840054028,888,0,15,920
4000001855229598,894,2,17,923
4000000007880521,882,0,12,911
4000140112699881,885,0,18,924
4000140112885426,881,0,17,923
4000140120212562,883,0,17,923
4000140120257596,899,4,14,919
4000000213312886,887,0,20,926
4000003904101723,921,16,18,924
4000140112615941,881,0,11,909
4000140120336603,898,4,7,904
4000001840977817,619,4,11,633
4000140112825322,648,17,18,661
4000140112981960,609,0,18,661
4000000212043985,643,14,17,649
4000001840888815,616,2,17,649
4000140110248432,608,0,18,661
4000000212198754,660,17,18,661
4000000222986836,618,3,11,633
4000140110691059,608,0,5,622
4000001850187771,616,2,17,649
4000000216903703,616,2,5,622
4000000223221695,616,2,18,661
4000140110454588,603,0,1,614
4000140110488426,607,0,17,649
4000140120046761,609,0,18,661
4000000222492483,618,3,11,633
4000000217501659,608,0,11,633
4000001840204477,608,0,13,641
4000140112014011,607,0,18,661
4000140112073039,607,0,18,661
4000140112509128,603,0,1,614
4000000213396048,614,1,17,649
4000000222877480,657,17,18,661
4000140110573751,648,17,18,661
4000140112417392,616,2,4,620
4000030111014297,657,17,18,661
4000140112715617,618,3,11,633
4000140129004845,622,5,11,633
3104920031001752145,604,0,15,644
3104920033000393608,603,0,18,661
4000000000086091,753,0,17,792
4000003912313682,768,4,7,775
4000003903651220,768,4,5,770
4000003928353340,757,0,20,796
4000140110247044,764,2,17,792
4000003931880712,753,0,4,769
4000030110996949,759,0,17,792
4000000212117949,764,2,17,792
4000003903982902,753,0,4,769
4000000001637030,756,0,17,792
4000000222092141,767,3,7,775
4000000227015129,764,2,5,770
4000003931256810,753,0,4,769
4000000222322980,764,2,7,775
4000003916204993,758,0,7,775
4000140120337311,768,4,5,770
4000000210460538,759,0,17,792
4000003928062735,946,0,18,984
4000030111120702,941,0,14,977
4000140120114106,958,5,18,984
4000140110590552,941,0,17,982
4000000213988585,969,12,14,977
4000140120212615,952,2,3,955
4000140129109927,941,0,14,977
4000000215625970,969,12,14,977
4000000220663335,942,0,20,986
4000003907218701,956,4,8,964
3104920032000760014,945,0,20,986
3104920033000378849,981,17,18,984
4000140110040084,941,0,17,982
4000001830303635,964,8,14,977
4000000213281661,945,0,20,986
4000003908179081,944,0,17,982
4000003926197216,943,0,17,982
4000000212567355,1072,8,17,1089
4000000216825323,1065,4,17,1089
4000000223477219,1053,0,17,1089
4000003902118624,1050,0,17,1089
4000003903943809,1051,0,1,1059
4000140210070555,1065,4,7,1071
4000000211866065,1088,17,19,1092
4000000221659953,1054,0,9,1074
4000000227021955,1051,0,5,1067
3104920031000860725,1052,0,14,1085
3104920031002425006,1067,5,16,1087
4000001840644746,1064,4,13,1084
4000030110966228,1085,14,17,1089
4000001830357106,1054,0,3,1064
4000140110677504,1085,14,17,1089
4000140112708917,1085,14,20,1092
4000000220945449,1050,0,20,1092
4000000224115062,1054,0,19,1092
4000000310508551,1061,2,20,1092
4000001855032552,1064,4,11,1076
4000003926810708,1052,0,18,1090
4000030127017497,1051,0,4,1065
4000000224217933,1072,8,14,1085
4000000213404446,1172,0,20,1210
4000000312207813,1165,0,11,1194
4000000217053612,1182,4,14,1203
4000001512575682,1166,0,17,1206
4000140112910156,1165,0,11,1194
4000000217526672,1169,0,5,1185
4000001840967991,1166,0,5,1185
4000000310052476,1171,0,20,1210
4000001840145870,1164,0,10,1193
4000000311053114,1181,3,20,1210
4000000210069233,1165,0,15,1204
4000000221914516,1182,4,17,1206
4000000212334068,1204,0,13,1238
4000140127065678,1200,0,19,1245
4000003912048271,1206,0,7,1225
4000003912139853,1206,0,7,1225
4000140112014582,1218,4,7,1225
4000140112476579,1204,0,16,1241
4000003909318874,1209,0,7,1225
4000000217583573,1200,0,19,1245
4000030129023516,1242,17,19,1245
4000003911833064,1221,5,19,1245
4000003930701814,1205,0,2,1215
4000000215445761,1202,0,20,1246
4000000222054629,1204,0,18,1244
4000001840254571,1221,5,20,1246
4000140112966219,1200,0,20,1246
4000000214784998,1217,3,9,1229
3104920031001186757,844,0,17,881
4000140127008300,866,9,15,878
4000030111101416,846,0,17,881
4000000224024471,848,0,9,867
4000000214781779,846,0,17,881
4000001520385451,847,0,17,881
4000000221888205,845,0,5,860
4000001830166538,844,0,20,884
4000000216671687,845,0,17,881
4000000221419213,846,0,18,883
4000000224217825,988,4,20,1014
4000000216983198,971,0,20,1014
4000150210020236,971,0,17,1011
4000000223653399,1008,15,18,1012
4000003912398892,975,0,17,1011
4000000217348330,975,0,17,1011
4000000220330974,973,0,14,1007
4000003905868347,1008,15,17,1011
3104920031002871100,977,0,14,1007
4000000212377913,971,0,18,1012
4000140120267212,987,3,14,1007
3104920031001586048,971,0,20,1014
4000000214363281,971,0,20,1014
4000000216870235,976,0,18,1012
4000000216922291,976,0,16,1009
4000003909489476,971,0,17,1011
3104920033000378054,1000,12,17,1011
4000000213615691,1221,0,20,1269
4000000211464785,1240,3,17,1265
4000003921982359,1222,0,16,1264
4000140120077501,1226,0,2,1238
4000000223938712,1227,0,7,1248
4000001850100794,1228,0,17,1265
4000140120077513,1226,0,2,1238
4000140110571601,1238,2,5,1243
4000000214064157,1224,0,18,1266
4000003931835156,1221,0,2,1238
4000003926507625,1221,0,2,1238
4000003932880779,1228,0,9,1250
4000000211813066,1224,0,17,1265
4000000216583405,1240,3,20,1269
4000000221660043,1229,0,10,1251
4000000216857574,1222,0,17,1265
4000001520224024,1265,17,19,1267
4000000211933265,1229,0,10,1251
4000000221920302,1229,0,10,1251
4000001520062267,1230,0,10,1251
4000001840073349,1222,0,15,1263
4000140110437752,581,0,15,614
4000140112221743,575,0,17,617
4000140127001143,590,3,11,604
4000000227005224,579,0,11,604
4000140112701620,590,3,6,598
4000140210057904,581,0,17,617
4000000221679082,587,2,11,604
4000001830280400,586,1,14,613
4000140120115395,590,3,6,598
4000140129051916,576,0,15,614
4000140110635181,591,4,10,602
4000140110580152,580,0,14,613
3104920033000725973,581,0,17,617
4000140120119589,590,3,17,617
4000140110635131,591,4,10,602
4000000217592339,578,0,20,621
4000140110434593,575,0,18,619
4000001512421859,588,2,17,617
4000000213806277,826,0,17,862
4000140129065987,837,4,7,844
4000140129100113,839,5,17,862
4000001855081775,826,0,18,864
4000000211068831,829,0,9,846
4000000215281449,828,0,14,859
4000001840947507,830,0,9,846
4000003901424128,833,1,20,866
4000140112138179,865,19,20,866
4000000221700435,834,2,20,866
4000030120012557,834,2,20,866
4000030120021928,823,0,20,866
4000140110414681,850,12,20,866
4000140120058382,865,19,20,866
3104920033000300389,392,0,4,423
4000140122028661,404,0,17,443
4000140129075333,392,0,7,429
4000140129097620,389,0,1,416
4000150210088441,444,17,19,448
4000000229019219,446,18,19,448
4000140110312656,401,0,1,416
4000140110663609,401,0,1,416
4000140112105648,401,0,1,416
4000140112710443,409,0,17,443
4000140112871218,392,0,3,421
4000140112879353,404,0,17,443
4000140120013187,390,0,1,416
4000000211854505,446,18,19,448
4000140112615941,386,0,1,416
4000140120110368,401,0,1,416
4000140127030845,401,0,1,416
4000140127052395,389,0,1,416
4000000224098454,446,18,19,448
4000140112700390,446,18,19,448
4000000214374685,388,0,9,433
4000000223949210,392,0,7,429
4000140110335819,387,0,1,416
4000140112081265,399,0,17,443
4000140112711890,401,0,1,416
4000140112965799,404,0,1,416
4000000224097257,403,0,17,443
4000140210036967,404,0,1,416
4000140110464199,401,0,1,416
4000140112846362,390,0,1,416
4000140120172752,386,0,1,416
4000140110166934,390,0,2,419
4000140110477930,401,0,1,416
3104920033000587449,401,0,17,443
3104920033000605969,446,18,19,448
4000000214016543,401,0,17,443
4000140110570214,389,0,1,416
4000140112572440,443,17,19,448
4000140112988032,389,0,1,416
4000000217495240,449,19,20,450
4000001830368268,395,2,14,420
4000140110613008,398,4,13,418
4000140112634912,397,3,9,408
4000140112846425,419,14,17,423
4000140129105071,405,7,17,423
4000000312146638,388,0,16,422
4000000214388754,386,0,10,409
4000140120287136,401,5,11,410
4000000221773740,791,13,17,797
4000001512069960,767,1,9,780
4000200110043315,796,17,18,841
4000003943379045,758,0,4,772
4000003912752726,757,0,16,795
4000140110495508,757,0,17,797
4000140129027745,797,17,18,841
4000140110473742,758,0,17,797
4000000216502086,758,0,5,773
4000003913356593,758,0,4,772
4000000216579305,617,0,20,661
4000000224212273,627,2,9,640
4000140127089416,630,3,15,653
4000140210062926,615,0,5,634
4000000214236698,610,0,20,661
4000200112056871,630,3,8,639
4000140110518217,627,2,17,657
4000140112578223,615,0,20,661
3104920032000046190,614,0,2,628
4000000220671438,610,0,20,661
4000000222478771,614,0,2,628
4000140127000695,627,2,11,643
4000140110200085,611,0,17,657
4000140112972908,627,2,4,632
4000000227035897,615,0,2,628
4000000310102769,640,9,19,660
4000003902150619,620,0,17,657
4000140120264501,627,2,9,640
4000003944887043,615,0,17,657
4000140120053484,611,0,17,657
4000000216558260,630,3,9,640
4000001520068427,627,2,8,639
4000140112930122,627,2,9,640
4000140120012027,611,0,17,657
3104920033000585872,627,2,7,638
4000001855309914,743,5,11,751
4000000310802923,760,14,17,764
4000140120276051,750,10,14,760
4000140110425652,740,4,6,746
4000000213744549,725,0,17,764
4000000215050127,724,0,5,743
4000140112867141,725,0,17,764
4000000212548938,723,0,20,767
4000003927662839,751,11,18,765
4000140112494488,740,4,7,747
4000003945181172,728,0,20,767
4000001855306560,740,4,5,743
4000000212770217,740,4,7,747
4000140112947442,736,2,7,747
4000140120288361,740,4,7,747
4000140120336697,740,4,9,749
4000000210636206,743,5,20,767
4000000217053612,1130,4,14,1149
4000030127046508,1110,0,11,1141
4000001850168314,1130,4,15,1150
4000030110813673,1127,2,3,1129
4000000212968031,1110,0,17,1152
4000000215366048,1110,0,11,1141
4000000210514971,1114,0,17,1152
4000000310143495,1130,4,7,1137
4000003901393622,1127,2,20,1156
4000150210013146,1132,5,15,1150
4000001855216495,1112,0,4,1130
4000003902239920,1117,0,11,1141
4000001855259482,1152,17,20,1156
4000000310097351,1112,0,7,1137
4000000007646185,1119,0,20,1156
4000000210564199,1115,0,18,1154
4000030110325794,1113,0,17,1152
4000140110071170,1114,0,4,1130
4000000215660202,1111,0,20,1156
4000140112872330,1114,0,5,1132
4000001512399886,485,2,15,510
4000000227031144,483,1,17,513
4000001830045067,475,0,5,491
4000001830253705,485,2,8,496
4000003926092898,485,2,8,496
4000003942291631,484,1,11,499
4000140112221700,510,15,18,515
4000140110414681,486,3,20,518
4000140112720724,485,2,3,487
4000140127010962,473,0,20,518
4000001850074445,483,1,4,488
4000003936571092,476,0,17,513
4000000007443710,499,11,17,513
4000140110630415,476,0,17,513
4000000005412331,477,0,17,513
4000000221676564,476,0,10,498
4000000310844533,475,0,9,497
4000000006964898,474,0,15,510
4000003913092483,477,0,17,513
4000003916031459,477,0,17,513
4000001855183232,473,0,20,518
4000003900284878,821,1,20,849
4000001840893049,815,1,20,849
4000003900154346,815,1,12,833
4000140110581335,816,1,4,821
4000140110663718,820,1,4,821
4000000224067797,807,0,17,844
4000140110581150,820,1,7,826
4000000220349376,839,13,18,846
4000003900347516,820,1,4,821
4000150210059975,815,1,11,831
4000000213185295,807,0,20,849
4000000221931350,807,0,17,844
4000003903773047,807,0,4,821
4000003908617541,807,0,20,849
4000000222241533,807,0,17,844
4000140110081318,820,1,4,821
4000150210059821,807,0,4,821
4000200112002144,816,1,9,829
4000000222617550,807,0,17,844
4000003905783480,807,0,17,844
4000140110119985,807,0,15,842
4000003902252239,807,0,19,848
4000000216808936,820,1,13,840
4000000223828960,819,1,12,833
4000003907336117,807,0,17,844
4000140112079474,807,0,10,830
3104920031003054508,665,5,17,691
4000140112978865,658,2,20,695
4000150210034061,646,0,20,695
4000001830376024,674,10,14,687
3104920033000548607,662,4,15,688
4000001520285273,662,4,10,675
4000001830275881,642,0,7,670
4000200112064286,661,3,20,695
4000000222736033,658,2,7,670
4000140112850469,654,1,19,694
4000140127043528,690,17,19,694
4000000211720188,645,0,5,666
4000000223480163,658,2,7,670
4000000229006215,658,2,17,691
4000140110450172,643,0,17,691
4000003905477878,670,7,11,676
4000003921680323,658,2,7,670
4000140129003865,662,4,17,691
4000000214011107,665,5,17,691
4000003921311865,658,2,9,673
4000000212610833,649,0,18,693
4000000215322685,645,0,4,663
4000000007169474,646,0,20,695
4000140210017014,690,17,20,695
4000000215537028,647,0,17,691
4000001520191846,654,1,20,695
4000140110496213,646,0,20,695
3104920032000374766,647,0,16,689
3104920033000585260,645,0,4,663
4000001840574194,454,0,14,485
4000005012023990,454,0,20,493
4000001512575516,452,0,17,489
4000003932037707,484,14,20,493
4000140112122700,459,1,17,489
4000003942192915,474,9,11,476
4000140112413433,449,0,15,486
4000140112936769,451,0,17,489
3104920031001091197,451,0,17,489
4000000006838977,463,4,5,466
4000000220143116,450,0,17,489
4000000221931629,461,2,9,474
4000000224152437,448,0,6,471
4000000210179154,474,9,12,478
4000000213691980,461,2,7,472
4000000221449255,461,2,8,473
4000000215128295,461,2,17,489
4000000224064007,452,0,7,472
4000003901646873,453,0,17,489
4000140112545287,483,13,20,493
4000150210005695,453,0,12,478
4000001840253542,454,0,5,466
4000003942064176,474,9,11,476
4000140110169767,459,1,17,489
4000140210013065,464,4,17,489
4000001840741691,454,0,4,464
4000001855175364,463,4,17,489
4000140110208246,483,13,18,491
4000140112615941,466,5,11,476
4000000211587857,461,2,11,476
4000000221652192,1195,0,1,1204
4000000210226425,1213,7,17,1229
4000000210236699,1197,0,20,1233
4000000224041518,1193,0,20,1233
4000001520243232,1194,0,14,1226
4000003913220203,1192,0,2,1205
4000000217000214,1197,0,20,1233
4000003911833064,1209,5,19,1232
4000200110047332,1191,0,4,1208
4000000215212410,1197,0,20,1233
4000000217563357,1197,0,20,1233
4000001840796330,1191,0,2,1205
4000140112828932,1196,0,15,1227
4000140112972806,1199,0,17,1229
4000003922734106,1194,0,17,1229
4000140110338281,1197,0,20,1233
4000140112966219,1191,0,20,1233
4000140127065678,1191,0,19,1232
4000003921343065,1217,11,18,1231
4000000214216990,1215,9,18,1231
4000001530168598,1191,0,20,1233
4000000214089233,1020,11,18,1036
4000001840719880,994,0,20,1038
4000140112718767,992,0,4,1009
3104920032000196946,997,0,1,1005
4000000310507832,997,0,20,1038
4000000214742549,1006,2,17,1034
4000000227021832,994,0,20,1038
4000001840342820,1031,15,20,1038
4000000212058409,994,0,9,1017
4000000214979072,997,0,20,1038
4000000007418661,993,0,20,1038
4000000310939546,1018,10,13,1029
4000030110535197,992,0,17,1034
3104920032000380995,994,0,7,1015
4000140120285019,996,0,17,1034
4000001520351112,995,0,8,1016
4000030127058928,995,0,4,1009
4000140110254650,1008,4,20,1038
4000140120337517,992,0,15,1032
3104920033000900055,632,0,20,679
4000140129074617,632,0,20,679
4000140112846362,647,2,8,658
4000140112953652,651,4,20,679
4000140112988032,647,2,20,679
4000140112722959,635,0,20,679
4000001850142982,675,17,19,678
4000030110886840,651,4,20,679
4000140110570214,647,2,18,677
4000140112267181,647,2,7,657
4000140112988078,648,2,7,657
3104920033000563697,632,0,4,651
4000000215284694,675,17,18,677
4000200112001811,651,4,8,658
4000140110127305,640,0,2,648
4000140112200114,647,2,4,651
4000000220596981,647,2,7,657
4000000221318918,632,0,18,677
4000000221922438,641,0,19,678
4000140110280671,647,2,17,676
4000140127027649,650,3,5,653
3104920031000862580,671,15,16,674
4000000212614911,675,17,18,677
4000000217214180,1207,0,2,1215
4000000224248974,1202,0,17,1243
4000001522008755,1202,0,17,1243
4000003915471983,1202,0,9,1228
4000140112592600,1202,0,4,1219
4000000211936487,1203,0,17,1243
4000140127009896,1221,5,15,1241
4000140127091110,1218,3,6,1224
4000000217537283,1218,4,7,1226
4000001520428450,1202,0,17,1243
4000140112509128,1207,0,1,1214
4000140112710259,1218,4,7,1226
4000000215288021,1205,0,19,1247
4000003934044111,1202,0,17,1243
4000000221803786,1202,0,10,1229
4000140110454588,1207,0,1,1214
4000140112965894,1204,0,17,1243
4000140129075257,1203,0,6,1224
4000003911103645,1202,0,17,1243
4000003931979001,1218,4,18,1245
4000140112261148,1219,4,7,1226
4000000212316400,459,0,18,511
4000140127037886,496,15,18,511
4000140120043823,495,14,17,500
4000140127021035,468,2,15,497
4000000221429608,463,0,7,479
4000001830028430,472,4,13,493
4000001830145282,460,0,13,493
4000140110200654,471,3,5,475
4000140112230027,458,0,16,498
4000000221861210,472,4,7,479
4000003913476758,480,8,12,486
4000030111044204,496,15,17,500
4000140110148179,456,0,13,493
4000140110614372,480,8,17,500
4000140112066538,510,17,18,511
4000140112450832,458,0,17,500
4000000222024215,467,1,7,479
4000001520213741,468,2,17,500
4000003903808786,472,4,17,500
4000140120310983,472,4,17,500
4000140127092325,468,2,14,495
4000000214198887,458,0,14,495
4000000220972766,456,0,17,500
4000000210384884,460,0,14,495
4000140120227961,472,4,17,500
4000000216410462,472,4,15,497
4000000217546926,459,0,7,479
4000001830186671,472,4,10,483
4000140110591539,496,15,17,500
4000000221821161,472,4,5,475
4000000211085541,484,11,17,500
4000000214481906,458,0,8,481
4000000220713594,458,0,16,498
4000001512604966,472,4,10,483
4000001840452805,496,15,17,500
4000003906073096,460,0,14,495
4000140112472998,469,2,16,498
4000000223896567,471,3,8,481
4000140112208047,494,14,17,500
4000000213914904,460,0,8,481
4000000217266590,495,14,17,500
4000003912835880,457,0,18,511
4000140112200548,498,16,17,500
4000140112838471,459,0,18,511
4000140112940388,553,1,4,559
4000140120201629,583,17,19,587
4000140120334050,553,1,4,559
4000140112640159,577,13,20,588
4000140112717363,583,17,18,586
4000140112992751,558,4,17,583
4000000220900133,544,0,5,561
4000000227008473,549,0,4,559
4000030111000589,579,14,20,588
4000001840569861,544,0,16,581
4000140112705926,557,3,7,565
4000140110057073,553,1,2,555
4000140112933959,544,0,15,580
4000140112965827,557,3,17,583
4000003906058310,558,4,7,565
4000003945081508,561,5,16,581
4000140112761763,544,0,15,580
4000140120206169,583,17,19,587
4000140127001143,548,0,3,557
3104920033000367602,548,0,3,557
4000000220381449,667,2,20,698
4000001512398483,666,2,9,678
4000003900232778,656,0,20,698
4000140110323849,660,0,17,694
4000001840117070,658,0,20,698
4000140112976724,688,13,19,697
4000000211503592,669,4,7,676
4000140112030973,688,13,19,697
3104920032000372695,654,0,20,698
4000000310990591,667,2,8,677
4000000217344385,669,4,7,676
4000000217573659,667,2,7,676
4000000220932468,666,2,17,694
4000001840195510,659,0,13,689
4000140110478495,660,0,17,694
4000140120049704,659,0,17,694
4000000223561477,654,0,18,696
4000140112495505,688,13,19,697
4000140122046839,486,17,19,488
4000001510048903,485,16,18,487
4000140127067665,488,19,20,489
4000030110989401,464,2,3,466
4000140129003377,464,2,3,466
3104920033000522974,486,17,19,488
4000000210279317,486,17,19,488
4000000214764525,469,4,12,481
4000140112910156,488,19,20,489
4000000217485401,488,19,20,489
4000030110880042,797,0,20,839
4000140112079474,795,0,10,822
4000003910730795,798,0,14,832
4000140110583987,798,0,11,823
4000003944189767,796,0,10,822
4000001830300392,811,4,8,820
4000003918071759,1169,4,9,1177
4000000221821334,1158,0,13,1187
4000140127095057,1199,17,18,1204
4000001830194980,1198,17,18,1204
4000140127086018,1198,17,18,1204
4000000220330974,1157,0,17,1191
4000140120320313,1157,0,14,1188
4000150227002026,1160,0,7,1174
4000000214050066,1159,0,18,1204
4000030110325794,1157,0,18,1204
3104920031001455921,1157,0,6,1174
4000000214216990,1177,9,17,1191
4000003922095340,1157,0,17,1191
4000000311068451,1199,17,18,1204
4000000215630806,1161,0,8,1176
4000001530016082,1157,0,18,1204
4000140112066514,1191,17,18,1204
4000000212568773,1159,0,15,1189
4000000212743162,1161,0,18,1204
3104920032000774304,456,9,17,473
4000000227015129,442,2,5,449
4000001520153467,456,9,17,473
4000001830357266,469,15,17,473
4000140112096873,472,17,20,478
4000140112868801,469,15,17,473
4000140112072233,466,13,17,473
4000140112710812,472,17,20,478
4000140112890155,432,0,13,467
4000140112901167,431,0,4,447
4000140112521038,445,3,8,455
4000140112976724,466,13,17,473
4000140210027425,443,2,4,447
4000000217424477,431,0,20,478
4000000223324935,446,4,7,453
4000001830145282,436,0,14,468
4000003901010049,446,4,17,473
4000003937367044,472,17,20,478
4000140110200654,445,3,5,449
4000140110690818,456,9,11,459
4000140129051525,431,0,16,471
4000000212881973,433,0,14,468
4000001860012702,466,13,20,478
4000140112020817,433,0,12,460
4000140112698468,472,17,19,477
4000140127107664,434,0,20,478
4000000213109929,467,14,17,473
4000200112038402,447,4,12,460
4000000221910798,445,3,11,459
4000000222406462,446,4,19,477
