time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
12,12,0,15,721,735,13,1
12,12,0,15,721,735,14,1
12,12,0,15,721,735,15,1
12,12,0,15,721,735,16,0
12,12,15,30,736,750,0,1
12,12,15,30,736,750,1,1
12,12,15,30,736,750,2,2
12,12,15,30,736,750,3,2
12,12,15,30,736,750,4,1
12,12,15,30,736,750,5,2
12,12,15,30,736,750,6,3
12,12,15,30,736,750,7,2
12,12,15,30,736,750,8,1
12,12,15,30,736,750,9,3
12,12,15,30,736,750,10,4
12,12,15,30,736,750,11,3
12,12,15,30,736,750,12,0
12,12,15,30,736,750,13,1
12,12,15,30,736,750,14,1
12,12,15,30,736,750,15,2
12,12,15,30,736,750,16,0
12,12,30,45,751,765,0,1
12,12,30,45,751,765,1,1
12,12,30,45,751,765,2,2
12,12,30,45,751,765,3,2
12,12,30,45,751,765,4,1
12,12,30,45,751,765,5,1
12,12,30,45,751,765,6,3
12,12,30,45,751,765,7,2
12,12,30,45,751,765,8,1
12,12,30,45,751,765,9,3
12,12,30,45,751,765,10,4
12,12,30,45,751,765,11,3
12,12,30,45,751,765,12,0
12,12,30,45,751,765,13,1
12,12,30,45,751,765,14,1
12,12,30,45,751,765,15,1
12,12,30,45,751,765,16,0
12,13,45,0,766,780,0,1
12,13,45,0,766,780,1,1
12,13,45,0,766,780,2,2
12,13,45,0,766,780,3,2
12,13,45,0,766,780,4,1
12,13,45,0,766,780,5,1
12,13,45,0,766,780,6,3
12,13,45,0,766,780,7,2
12,13,45,0,766,780,8,1
12,13,45,0,766,780,9,3
12,13,45,0,766,780,10,4
12,13,45,0,766,780,11,3
12,13,45,0,766,780,12,0
12,13,45,0,766,780,13,1
12,13,45,0,766,780,14,1
12,13,45,0,766,780,15,1
12,13,45,0,766,780,16,0
13,13,0,15,781,795,0,1
13,13,0,15,781,795,1,1
13,13,0,15,781,795,2,2
13,13,0,15,781,795,3,2
13,13,0,15,781,795,4,1
13,13,0,15,781,795,5,1
13,13,0,15,781,795,6,3
13,13,0,15,781,795,7,2
13,13,0,15,781,795,8,1
13,13,0,15,781,795,9,3
13,13,0,15,781,795,10,4
13,13,0,15,781,795,11,3
13,13,0,15,781,795,12,0
13,13,0,15,781,795,13,1
13,13,0,15,781,795,14,1
13,13,0,15,781,795,15,1
13,13,0,15,781,795,16,0
13,13,15,30,796,810,0,1
13,13,15,30,796,810,1,1
13,13,15,30,796,810,2,2
13,13,15,30,796,810,3,2
13,13,15,30,796,810,4,1
13,13,15,30,796,810,5,1
13,13,15,30,796,810,6,3
13,13,15,30,796,810,7,2
13,13,15,30,796,810,8,1
13,13,15,30,796,810,9,3
13,13,15,30,796,810,10,4
13,13,15,30,796,810,11,3
13,13,15,30,796,810,12,0
13,13,15,30,796,810,13,1
13,13,15,30,796,810,14,1
13,13,15,30,796,810,15,1
13,13,15,30,796,810,16,0
13,13,30,45,811,825,0,1
13,13,30,45,811,825,1,1
13,13,30,45,811,825,2,1
13,13,30,45,811,825,3,2
13,13,30,45,811,825,4,1
13,13,30,45,811,825,5,1
13,13,30,45,811,825,6,3
13,13,30,45,811,825,7,2
13,13,30,45,811,825,8,1
13,13,30,45,811,825,9,3
13,13,30,45,811,825,10,4
13,13,30,45,811,825,11,3
13,13,30,45,811,825,12,0
13,13,30,45,811,825,13,1
13,13,30,45,811,825,14,1
13,13,30,45,811,825,15,1
13,13,30,45,811,825,16,0
13,14,45,0,826,840,0,1
13,14,45,0,826,840,1,1
13,14,45,0,826,840,2,2
13,14,45,0,826,840,3,2
13,14,45,0,826,840,4,1
13,14,45,0,826,840,5,1
13,14,45,0,826,840,6,3
13,14,45,0,826,840,7,2
13,14,45,0,826,840,8,1
13,14,45,0,826,840,9,3
13,14,45,0,826,840,10,4
13,14,45,0,826,840,11,3
13,14,45,0,826,840,12,0
13,14,45,0,826,840,13,1
13,14,45,0,826,840,14,1
13,14,45,0,826,840,15,1
13,14,45,0,826,840,16,0
14,14,0,15,841,855,0,1
14,14,0,15,841,855,1,1
14,14,0,15,841,855,2,2
14,14,0,15,841,855,3,2
14,14,0,15,841,855,4,1
14,14,0,15,841,855,5,1
14,14,0,15,841,855,6,3
14,14,0,15,841,855,7,2
14,14,0,15,841,855,8,1
14,14,0,15,841,855,9,3
14,14,0,15,841,855,10,4
14,14,0,15,841,855,11,3
14,14,0,15,841,855,12,0
14,14,0,15,841,855,13,1
